,指标1,指标2,相关性得分,最优TS位移位数,最优TS,最优皮尔逊位移位数,最优位移皮尔逊相关系数,指标1 显著频率top3,指标2 显著频率top3,未位移皮尔逊相关系数,TS,kl,相关类型(1:正相关_person为基准 ;0:负相关_TS为基准)
225,GDP,金融机构:各项存款余额:同比,47.524874473846296,-2,0.525248744738463,-12,0.17516186234796666,"[38.25, 21.857142857142854, 8.5]","[38.25, 25.5, 7.285714285714285]",-0.4581224750255753,0.4581224750255753,0.3665466483797886,0
226,GDP,M0:同比,22.718716447565672,12,0.22718716447565684,12,0.22718716447565673,"[38.25, 21.857142857142854, 8.5]","[38.25, 2.7321428571428568, 4.935483870967742]",-0.06712565019790342,0.06712565019790342,0.1725924724395112,1
227,GDP,M1:同比,67.39799642985624,-7,0.7239799642985624,11,0.41703379427759013,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 19.125]",-0.22600804212717138,0.22600804212717138,0.21962357241053762,0
228,GDP,M2:同比,65.39510904815842,-3,0.7039510904815842,12,0.19264394184841846,"[38.25, 21.857142857142854, 8.5]","[38.25, 25.5, 19.125]",-0.5190732082294454,0.5190732082294454,0.26212657395304023,0
229,GDP,M0:同比:翘尾因素,20.23184951938405,12,0.25231849519384064,12,0.2523184951938405,"[38.25, 21.857142857142854, 8.5]","[76.5, 38.25, 2.5932203389830506]",-0.08666630290612513,0.08666630290612513,0.16664979592593945,1
230,GDP,M1:同比:翘尾因素,50.766133015655726,-12,0.5576613301565573,12,0.2841052718785523,"[38.25, 21.857142857142854, 8.5]","[38.25, 19.125, 25.5]",0.1787217900167169,0.1787217900167169,0.1615710128850653,0
231,GDP,M2:同比:翘尾因素,26.212465384791237,-6,0.3206501754760979,12,0.3121246538479124,"[38.25, 21.857142857142854, 8.5]","[25.5, 38.25, 15.299999999999999]",-0.1927794624879038,0.1927794624879038,0.27197132728153817,1
232,GDP,成交金额所占份额:大连:期货合计:累计值,24.56556020673117,10,0.3456556020673117,0,0.1444801358614251,"[38.25, 21.857142857142854, 8.5]","[51.0, 19.125, 30.599999999999998]",0.1444801358614251,0.1444801358614251,0.35028110770301946,0
233,GDP,成交金额所占份额:上海:期货合计:累计值,51.2747299190286,12,0.5627472991902858,12,0.562747299190286,"[38.25, 21.857142857142854, 8.5]","[25.5, 17.0, 10.928571428571427]",-0.42391301213355265,0.42391301213355265,0.42074677005908,1
234,GDP,成交金额所占份额:郑州:期货合计:累计值,36.217204519045985,-3,0.4121720451904597,-3,0.41217204519045986,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 17.0, 13.909090909090908]",0.37004560258660446,0.37004560258660446,0.2649434049232914,1
235,GDP,成交金额:全国:期货合计:累计同比,23.56687306676184,-12,0.35438226589563426,1,0.2856687306676184,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 21.857142857142854, 51.0]",0.2775479029454318,0.2775479029454318,0.20549658399382925,1
236,GDP,成交金额:大连:期货合计:累计同比,42.59030028226612,12,0.5020324525511409,0,0.47590300282266124,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 19.125, 51.0]",0.47590300282266124,0.47590300282266124,0.21279428901407518,1
237,GDP,成交金额:上海:期货合计:累计同比,52.41988044707007,-7,0.5741988044707007,12,0.25253356315158215,"[38.25, 21.857142857142854, 8.5]","[38.25, 25.5, 17.0]",-0.2420956525041983,0.2420956525041983,0.21873166611487854,0
238,GDP,成交金额:郑州:期货合计:累计同比,45.47193906683612,-12,0.5505220663929669,0,0.5047193906683612,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 7.6499999999999995, 13.909090909090908]",0.5047193906683612,0.5047193906683612,0.25330104205716003,1
239,GDP,成交金额:全国:期货合计:当月同比,26.00422611778325,4,0.3100422611778325,4,0.3100422611778325,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 21.857142857142854, 17.0]",0.13955726684414105,0.13955726684414105,0.25322927902130726,1
240,GDP,成交金额:大连:期货合计:当月同比,42.62819855622297,4,0.4762819855622296,4,0.47628198556222967,"[38.25, 21.857142857142854, 8.5]","[19.125, 30.599999999999998, 51.0]",0.2812860229536911,0.2812860229536911,0.2574223048921009,1
241,GDP,成交金额:上海:期货合计:当月同比,48.67911446001556,-3,0.5367911446001556,9,0.1431559491735633,"[38.25, 21.857142857142854, 8.5]","[38.25, 25.5, 17.0]",-0.32561967316135537,0.32561967316135537,0.3031080147356035,0
242,GDP,成交金额:郑州:期货合计:当月同比,43.00776314314046,-12,0.49737784457808465,3,0.4800776314314046,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 4.78125, 7.6499999999999995]",0.4351951277211468,0.4351951277211468,0.2595618134970865,1
243,GDP,成交量:全国:期货合计:累计同比,14.497931241103629,12,0.3527690551011002,0,0.19497931241103628,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 19.125, 76.5]",0.19497931241103628,0.19497931241103628,0.2633360030497011,1
244,GDP,成交量:大连:期货合计:累计同比,21.704492239354405,12,0.4294782941187899,0,0.26704492239354405,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 19.125, 51.0]",0.26704492239354405,0.26704492239354405,0.24772437682074377,1
245,GDP,成交量:上海:期货合计:累计同比,58.24712088888275,-3,0.6324712088888275,-12,0.20459621455436822,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 25.5]",-0.5587787313524288,0.5587787313524288,0.38455686001530304,0
246,GDP,成交量:郑州:期货合计:累计同比,28.34729645116343,-12,0.3906131230180187,0,0.33347296451163433,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 76.5, 15.299999999999999]",0.33347296451163433,0.33347296451163433,0.3630266960532121,1
247,GDP,成交量:全国:期货合计:当月同比,18.45370626277806,12,0.3075030319282147,5,0.2345370626277806,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 19.125, 76.5]",0.11928328706880134,0.11928328706880134,0.2682797471981513,1
248,GDP,成交量:大连:期货合计:当月同比,22.442458407939885,-8,0.31822820304861527,5,0.27442458407939885,"[38.25, 21.857142857142854, 8.5]","[19.125, 30.599999999999998, 51.0]",0.12172985990489352,0.12172985990489352,0.2827701049639254,1
249,GDP,成交量:上海:期货合计:当月同比,36.24970545313958,1,0.5326151792377505,-12,0.3624970545313958,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 8.5]",-0.4876011074953352,0.4876011074953352,0.4597379167147888,1
250,GDP,成交量:郑州:期货合计:当月同比,28.837815598698235,-12,0.40517809226545193,1,0.33837815598698234,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 10.2, 15.299999999999999]",0.32847352903893384,0.32847352903893384,0.28908504318220435,1
251,GDP,克强指数:累计值,69.41129281660884,-12,0.7441129281660883,12,0.3483882855133287,"[38.25, 21.857142857142854, 8.5]","[38.25, 21.857142857142854, 11.769230769230768]",0.12254379982157745,0.12254379982157745,0.1726153439716378,0
252,GDP,人民币:名义有效汇率指数,51.63991689994989,4,0.6337837314871549,-10,0.5163991689994989,"[38.25, 21.857142857142854, 8.5]","[38.25, 19.125, 25.5]",-0.4044996827912779,0.4044996827912779,0.373435235420684,1
253,GDP,人民币:实际有效汇率指数,51.860491712669,4,0.5249295096985738,-10,0.51860491712669,"[38.25, 21.857142857142854, 8.5]","[38.25, 25.5, 19.125]",-0.29142762077757384,0.29142762077757384,0.3433251931473521,1
254,GDP,货币乘数-1,59.77360754751607,-3,0.7585734289511731,12,0.5977360754751607,"[38.25, 21.857142857142854, 8.5]","[38.25, 19.125, 12.75]",-0.6008599122266822,0.6008599122266822,0.3134489408639245,1
255,GDP,货币乘数,59.582390519552796,-3,0.7574272937696735,12,0.595823905195528,"[38.25, 21.857142857142854, 8.5]","[38.25, 19.125, 12.75]",-0.5972314373706419,0.5972314373706419,0.3132851330063498,1
256,GDP,上证所:A股账户新增开户数:合计,3.0229810447909102,-4,0.23953910938413,9,0.08022981044790911,"[38.25, 21.857142857142854, 8.5]","[51.0, 21.857142857142854, 15.299999999999999]",-0.07362163285620894,0.07362163285620894,0.4282556452738794,1
257,GDP,原油现货价:布伦特DTD:月均,72.33183189694894,1,0.7233183189694885,1,0.7233183189694894,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 25.5]",0.7031247946606949,0.7031247946606949,0.1554719224484477,1
258,GDP,价格:OPEC一揽子石油,71.40613511718307,1,0.7140613511718306,1,0.7140613511718307,"[38.25, 21.857142857142854, 8.5]","[38.25, 25.5, 76.5]",0.6855739153302473,0.6855739153302473,0.17065308296349652,1
259,GDP,中国:经济政策不确定性指数:新闻指数,12.818048279195565,6,0.2101758074080798,-10,0.17818048279195567,"[38.25, 21.857142857142854, 8.5]","[51.0, 25.5, 3.477272727272727]",-0.04679034987316376,0.04679034987316376,0.29260982048213896,1
260,GDP,ICSG:精铜过剩/缺口:当月值,9.046432876890217,12,0.17769671853187935,-2,0.14046432876890216,"[38.25, 21.857142857142854, 8.5]","[25.5, 13.909090909090908, 10.2]",0.05571082463146235,0.05571082463146235,0.21718767686348578,1
261,GDP,成交量:全国:期货合计:当月值,15.5767286224231,-3,0.31822090496752836,10,0.155767286224231,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 12.75]",-0.2743052565678317,0.2743052565678317,0.40234394017497876,1
262,GDP,成交量:大连:期货合计:当月值,26.002282715349317,-3,0.31002282715349316,-12,0.05492485549488517,"[38.25, 21.857142857142854, 8.5]","[38.25, 12.75, 10.928571428571427]",-0.23748931411937307,0.23748931411937307,0.44728734915896223,0
263,GDP,成交量:上海:期货合计:当月值,33.32558686959169,-1,0.3750856278655026,12,0.3332558686959169,"[38.25, 21.857142857142854, 8.5]","[38.25, 13.909090909090908, 17.0]",-0.3687175411798703,0.3687175411798703,0.4522506784016555,1
264,GDP,成交量:郑州:期货合计:当月值,19.78988287552075,-12,0.2978988287552075,8,0.05442029418896929,"[38.25, 21.857142857142854, 8.5]","[25.5, 51.0, 10.2]",-0.007958020422966594,0.007958020422966594,0.46120305726129834,0
265,GDP,成交量:全国:期货合计:累计值,23.41282754485641,-7,0.4006889605638772,12,0.2341282754485641,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 19.125]",-0.30882884646140696,0.30882884646140696,0.661516484904982,1
266,GDP,成交量:大连:期货合计:累计值,26.54144635527058,-5,0.3154144635527058,12,0.03512651188044925,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 19.125]",-0.20656430617385518,0.20656430617385518,0.5050723936940174,0
267,GDP,成交量:上海:期货合计:累计值,46.01985156209878,-5,0.5133726945173,12,0.4601985156209878,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 25.5]",-0.39035915614885214,0.39035915614885214,0.7626302524982644,1
268,GDP,成交量:郑州:期货合计:累计值,28.338189734825356,-12,0.38338189734825356,12,0.03451774354876156,"[38.25, 21.857142857142854, 8.5]","[51.0, 30.599999999999998, 15.299999999999999]",-0.0738964607517319,0.0738964607517319,0.46171347423428105,0
269,GDP,金融机构:外汇贷款余额,32.14001384692697,1,0.3714001384692698,1,0.37140013846926967,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 51.0, 21.857142857142854]",0.3176413501978389,0.3176413501978389,0.24145700239908044,1
270,GDP,金融机构:新增外汇各项贷款:当月值,19.775007701837172,-5,0.2622698217718735,5,0.2477500770183717,"[38.25, 21.857142857142854, 8.5]","[17.0, 13.909090909090908, 21.857142857142854]",-0.018914694245989325,0.018914694245989325,0.1926820221897298,1
271,GDP,金融机构:外汇各项存款余额,12.131300320531544,-12,0.17131300320531528,-12,0.17131300320531542,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 10.928571428571427, 9.0]",-0.06526934971508037,0.06526934971508037,0.28485449062283624,1
272,GDP,金融机构:新增外汇各项存款:当月值,4.907377083833524,4,0.09907377083833516,4,0.09907377083833524,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 6.954545454545454, 10.928571428571427]",-0.0007913864044930965,0.0007913864044930965,0.21432493682705056,1
273,GDP,官方储备资产:外汇储备,35.29295727731236,-1,0.35292957277312387,-1,0.3529295727731236,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 13.909090909090908]",0.33128702711296587,0.33128702711296587,0.27876198323255574,1
274,GDP,银行代客结汇:当月值,60.95910601042902,1,0.6095910601042906,1,0.6095910601042902,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",0.5982968408105784,0.5982968408105784,0.1864888257007422,1
275,GDP,银行代客售汇:当月值,35.16252544326982,-4,0.3516252544326984,-4,0.3516252544326982,"[38.25, 21.857142857142854, 8.5]","[38.25, 21.857142857142854, 9.0]",0.14708718836304555,0.14708718836304555,0.22388503228530615,1
276,GDP,银行代客结售汇顺差:当月值,36.232985329709386,5,0.3623298532970933,5,0.3623298532970939,"[38.25, 21.857142857142854, 8.5]","[38.25, 12.75, 9.5625]",0.25740921704620867,0.25740921704620867,0.19029059400395634,1
277,GDP,金融机构:本外币:资金来源:总计,46.10444084255942,-7,0.46601096408385334,11,0.4610444084255942,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 25.5]",-0.1365861076038017,0.1365861076038017,0.36861225099971295,1
278,GDP,金融机构:本外币:资金运用:总计,46.10444084255942,-7,0.46601096408385334,11,0.4610444084255942,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 25.5]",-0.1365861076038017,0.1365861076038017,0.36861225099971295,1
279,GDP,金融机构:人民币:各项存款,38.2132404897297,12,0.382132404897297,12,0.382132404897297,"[38.25, 21.857142857142854, 8.5]","[38.25, 25.5, 76.5]",-0.24929884458729637,0.24929884458729637,0.3138631687637628,1
280,GDP,金融机构:人民币:金融债券,29.309375788449422,-5,0.3430937578844938,-5,0.34309375788449425,"[38.25, 21.857142857142854, 8.5]","[51.0, 25.5, 153.0]",0.1525921404204604,0.1525921404204604,0.2827755089758392,1
281,GDP,金融机构:人民币:流通中货币,21.669144846923643,7,0.21669144846923644,7,0.21669144846923644,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 2.217391304347826]",0.07261415487091205,0.07261415487091205,0.23109173094733032,1
282,GDP,金融机构:人民币:对国际金融机构负债,2.8503178117584405,-3,0.15811179416092871,12,0.07850317811758441,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 19.125, 8.052631578947368]",-0.1469274754442595,0.1469274754442595,0.3051393290331251,1
283,GDP,金融机构:人民币:资金来源:其他,19.66799949589702,4,0.24667999495897036,4,0.2466799949589702,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 19.125, 10.928571428571427]",0.2107961070611951,0.2107961070611951,0.24979609827329124,1
284,GDP,金融机构:人民币:资金来源合计,44.20789222067772,-7,0.460193208259851,10,0.4420789222067772,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",-0.11154957326876905,0.11154957326876905,0.41198302427198896,1
285,GDP,金融机构:人民币:有价证券及投资,16.45764093282879,-8,0.2207926677175601,9,0.21457640932828792,"[38.25, 21.857142857142854, 8.5]","[51.0, 25.5, 17.0]",0.03044617051094515,0.03044617051094515,0.3514963543369418,1
286,GDP,金融机构:人民币:黄金占款,21.517729767093254,-5,0.2544061064335399,12,0.21517729767093255,"[38.25, 21.857142857142854, 8.5]","[38.25, 25.5, 19.125]",-0.17431362116308743,0.17431362116308743,0.2435041422676664,1
287,GDP,金融机构:人民币:在国际金融机构资产,22.707697245067532,-8,0.23981721505908857,12,0.22707697245067532,"[38.25, 21.857142857142854, 8.5]","[38.25, 25.5, 19.125]",-0.12518572375111703,0.12518572375111703,0.4273216049468233,1
288,GDP,金融机构:人民币:资金运用合计,44.20789222067772,-7,0.460193208259851,10,0.4420789222067772,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",-0.11154957326876905,0.11154957326876905,0.41198302427198896,1
289,GDP,金融机构:人民币:资金来源:总计,44.20789436411015,-7,0.46019319660610486,10,0.4420789436411015,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",-0.11154955632872177,0.11154955632872177,0.411983084517823,1
290,GDP,金融机构:各项贷款余额,63.96084462692383,-4,0.6793066230311418,12,0.6396084462692383,"[38.25, 21.857142857142854, 8.5]","[38.25, 19.125, 8.5]",-0.4526251219468875,0.4526251219468875,0.2901261201673978,1
291,GDP,金融机构:新增人民币贷款:当月值,23.42797500552596,2,0.33127480492660455,-10,0.2842797500552596,"[38.25, 21.857142857142854, 8.5]","[19.125, 2.7321428571428568, 25.5]",-0.2768476338251392,0.2768476338251392,0.31252866646102057,1
292,GDP,金融机构:各项存款余额,38.20643144703926,12,0.3820643144703926,12,0.3820643144703926,"[38.25, 21.857142857142854, 8.5]","[38.25, 25.5, 76.5]",-0.24921455708324394,0.24921455708324394,0.31385333898966844,1
293,GDP,货币当局:国外资产,30.620786677845793,12,0.44442999872040717,-3,0.35620786677845795,"[38.25, 21.857142857142854, 8.5]","[51.0, 19.125, 9.5625]",0.2583798427221039,0.2583798427221039,0.303656218024178,1
294,GDP,货币当局:对政府债权,75.37961000048112,12,0.8037961000048112,-1,0.4301915320035939,"[38.25, 21.857142857142854, 8.5]","[38.25, 4.5, 3.3260869565217392]",0.4218453791742471,0.4218453791742471,0.18143433656003513,0
295,GDP,货币当局:其他资产,11.708216112341084,3,0.22222443066846204,10,0.16708216112341084,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 51.0, 17.0]",-0.1397413295807563,0.1397413295807563,0.24045094314121446,1
296,GDP,货币当局:总资产,47.05298793712417,-2,0.4705298793712421,-2,0.47052987937124174,"[38.25, 21.857142857142854, 8.5]","[38.25, 19.125, 10.2]",0.416847291625795,0.416847291625795,0.20227601164822578,1
297,GDP,货币当局:储备货币(基础货币),56.52873240461827,-3,0.5652873240461824,-3,0.5652873240461826,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 19.125]",0.5035258501832657,0.5035258501832657,0.20885226756144454,1
298,GDP,货币当局:储备货币:货币发行,12.20596374506092,7,0.17205963745060912,7,0.1720596374506092,"[38.25, 21.857142857142854, 8.5]","[2.217391304347826, 38.25, 4.935483870967742]",0.05681728356226471,0.05681728356226471,0.22544198923366898,1
299,GDP,货币当局:储备货币:其他存款性公司存款,53.62328786342936,-3,0.5362328786342937,-3,0.5362328786342936,"[38.25, 21.857142857142854, 8.5]","[38.25, 19.125, 76.5]",0.48909206862767496,0.48909206862767496,0.19476671094123066,1
300,GDP,货币当局:债券发行,8.881992894183634,1,0.27463495892337053,12,0.13881992894183634,"[38.25, 21.857142857142854, 8.5]","[21.857142857142854, 76.5, 30.599999999999998]",-0.1043431834542592,0.1043431834542592,0.3570046610773461,1
301,GDP,货币当局:国外负债,16.222973669453694,1,0.21222973669453685,1,0.21222973669453693,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 51.0, 21.857142857142854]",0.1973266052910951,0.1973266052910951,0.3791012538344799,1
302,GDP,货币当局:政府存款,51.57652475891681,1,0.5157652475891679,1,0.5157652475891681,"[38.25, 21.857142857142854, 8.5]","[38.25, 19.125, 15.299999999999999]",0.5086946905488486,0.5086946905488486,0.17750388381516477,1
303,GDP,货币当局:其他负债,47.70502816286723,-1,0.49824231386498175,-12,0.4770502816286723,"[38.25, 21.857142857142854, 8.5]","[38.25, 19.125, 15.299999999999999]",-0.47830036963632594,0.47830036963632594,0.4449591055422164,1
304,GDP,货币当局:总负债,47.05298823125017,-2,0.47052988231250176,-2,0.4705298823125017,"[38.25, 21.857142857142854, 8.5]","[38.25, 19.125, 10.2]",0.4168472942010665,0.4168472942010665,0.20227601187306266,1
305,GDP,M0,21.66892184109773,7,0.2166892184109772,7,0.2166892184109773,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 2.217391304347826]",0.07260938706823462,0.07260938706823462,0.23109252509954695,1
306,GDP,M1,54.28541322897157,8,0.5428541322897155,8,0.5428541322897157,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 25.5]",0.13274688202266394,0.13274688202266394,0.3225259330598126,1
307,GDP,M2,61.22686370582745,-4,0.6177433916159253,11,0.6122686370582745,"[38.25, 21.857142857142854, 8.5]","[38.25, 15.299999999999999, 19.125]",-0.3790600383057837,0.3790600383057837,0.3490178776046324,1
308,GDP,M1-M2,50.36901588736703,0,0.5036901588736699,0,0.5036901588736703,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 19.125]",0.5036901588736703,0.5036901588736703,0.21675923464389812,1
309,GDP,现金净投放:当月值,6.955875047017452,-12,0.1195587504701745,-12,0.11955875047017452,"[38.25, 21.857142857142854, 8.5]","[2.7321428571428568, 3.558139534883721, 3.06]",-0.04039356072608955,0.04039356072608955,0.22683959190323255,1
310,GDP,银行间人民币市场:成交金额:当月值,12.75096446273783,2,0.17443201483014756,-12,0.1275096446273783,"[38.25, 21.857142857142854, 8.5]","[38.25, 13.909090909090908, 6.6521739130434785]",-0.12057827523326775,0.12057827523326775,0.3316808330411221,1
311,GDP,银行间人民币市场:日均成交金额:当月值,14.355179179560862,3,0.17611299616703774,-12,0.14355179179560862,"[38.25, 21.857142857142854, 8.5]","[38.25, 13.909090909090908, 6.375]",-0.13006488158035084,0.13006488158035084,0.3066120700710247,1
312,GDP,成交金额:全国:期货合计:当月值,-0.3878717939399019,-12,0.11459769679508462,5,0.04612128206060098,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 51.0, 19.125]",-0.018797405775251914,0.018797405775251914,0.3689781297757513,1
313,GDP,成交金额:大连:期货合计:当月值,24.806247545223886,-4,0.29806247545223885,6,0.09285357959200703,"[38.25, 21.857142857142854, 8.5]","[38.25, 19.125, 8.052631578947368]",-0.13537345111599874,0.13537345111599874,0.431473009810551,0
314,GDP,成交金额:上海:期货合计:当月值,43.43465003904622,-6,0.455400370438443,11,0.4343465003904622,"[38.25, 21.857142857142854, 8.5]","[38.25, 13.909090909090908, 21.857142857142854]",-0.32939172843749287,0.32939172843749287,0.40482900156517043,1
315,GDP,成交金额:郑州:期货合计:当月值,18.3314807103671,-12,0.35043696788364653,6,0.233314807103671,"[38.25, 21.857142857142854, 8.5]","[51.0, 30.599999999999998, 10.2]",0.11514146437267746,0.11514146437267746,0.32238520784841923,1
316,GDP,成交金额:全国:期货合计:累计值,-7.169821833702219,-12,0.10985263318671483,-1,-0.021698218337022197,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 51.0, 15.299999999999999]",-0.027645189331621682,0.027645189331621682,0.31479736625099924,1
317,GDP,成交金额:大连:期货合计:累计值,27.09793857090257,-8,0.32097938570902573,4,0.018761951265605516,"[38.25, 21.857142857142854, 8.5]","[38.25, 19.125, 9.0]",-0.03759963669960884,0.03759963669960884,0.36500903537986445,0
318,GDP,成交金额:上海:期货合计:累计值,42.898504869645734,-12,0.5157333852150974,11,0.42898504869645737,"[38.25, 21.857142857142854, 8.5]","[38.25, 25.5, 8.052631578947368]",-0.19577214822432695,0.19577214822432695,0.5214059946292364,1
319,GDP,成交金额:郑州:期货合计:累计值,46.09139271767073,-12,0.5609139271767073,1,0.18216042451539124,"[38.25, 21.857142857142854, 8.5]","[51.0, 30.599999999999998, 19.125]",0.14646970290669173,0.14646970290669173,0.30819938493934795,0
320,GDP,截止日份额(亿份),13.913366883716662,12,0.3284603071285756,-7,0.18913366883716662,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 19.125, 6.6521739130434785]",0.14864625315506652,0.14864625315506652,0.18061698184938754,1
321,GDP,混合型基金只数(只),14.777030887951089,10,0.19777030887951094,10,0.1977703088795109,"[38.25, 21.857142857142854, 8.5]","[51.0, 25.5, 17.0]",0.13337900936401162,0.13337900936401162,0.2600694866691381,1
322,GDP,混合型基金发行份额(亿份),2.1215892391711266,-2,0.17637030730831382,-8,0.07121589239171126,"[38.25, 21.857142857142854, 8.5]","[51.0, 30.599999999999998, 19.125]",-0.010631240340298897,0.010631240340298897,0.3150626207386673,1
323,GDP,混合型基金占比(%),13.12354918275506,1,0.19248902361736203,12,0.18123549182755058,"[38.25, 21.857142857142854, 8.5]","[25.5, 51.0, 10.2]",-0.15871579830968593,0.15871579830968593,0.23117566886988478,1
324,GDP,混合型基金平均发行份额(亿份),45.01189124462656,10,0.5001189124462657,10,0.5001189124462656,"[38.25, 21.857142857142854, 8.5]","[51.0, 30.599999999999998, 21.857142857142854]",-0.27924383035771905,0.27924383035771905,0.3854759069586141,1
325,GDP,混合型基金截止日份额(亿份),2.0332002747428106,8,0.07135763647659647,-8,0.07033200274742811,"[38.25, 21.857142857142854, 8.5]","[7.6499999999999995, 19.125, 9.0]",0.025244112044135868,0.025244112044135868,0.3645547903091523,1
326,GDP,全部基金总数,15.621798900009779,9,0.2062179890000976,9,0.2062179890000978,"[38.25, 21.857142857142854, 8.5]","[51.0, 25.5, 17.0]",0.13916918094949862,0.13916918094949862,0.30333545029407605,1
327,GDP,全部基金截止日份额,13.91335260606975,12,0.3284601772443033,-7,0.1891335260606975,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 19.125, 6.6521739130434785]",0.14864639530530213,0.14864639530530213,0.1806169705936087,1
328,GDP,全部基金截止日资产净值,32.995187584742915,3,0.37995187584742884,3,0.3799518758474291,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 19.125, 15.299999999999999]",0.2184893125263317,0.2184893125263317,0.33734334777288627,1
329,GDP,开放式基金总数,15.138839380889614,10,0.20138839380889614,10,0.20138839380889614,"[38.25, 21.857142857142854, 8.5]","[51.0, 25.5, 17.0]",0.15007767950290063,0.15007767950290063,0.32407229980342617,1
330,GDP,开放式基金占比,62.495793703944685,12,0.7249579370394468,-1,0.28429798463045874,"[38.25, 21.857142857142854, 8.5]","[76.5, 38.25, 21.857142857142854]",0.2693776940573062,0.2693776940573062,0.030524518731151588,0
331,GDP,开放式基金截止日份额,14.327494574242351,12,0.3275042672226946,-7,0.19327494574242352,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 19.125, 6.6521739130434785]",0.15192270822683143,0.15192270822683143,0.17719889933686062,1
332,GDP,开放式基金截止日份额占比,26.067196418534454,12,0.425040507399635,-1,0.31067196418534454,"[38.25, 21.857142857142854, 8.5]","[19.125, 25.5, 51.0]",0.27575233623678813,0.27575233623678813,0.15460312351236377,1
333,GDP,开放式基金截止日资产净值,32.613311675076986,3,0.37613311675077027,3,0.3761331167507698,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 19.125, 76.5]",0.2257623599218928,0.2257623599218928,0.33183707600635226,1
334,GDP,开放式基金截止日资产净值占比,41.05947455288042,12,0.5976409801641007,-4,0.4605947455288042,"[38.25, 21.857142857142854, 8.5]","[51.0, 25.5, 19.125]",0.35560755685814216,0.35560755685814216,0.15113352407272795,1
335,GDP,封闭式基金总数,11.254169527991326,3,0.24407012635906591,-12,0.11254169527991326,"[38.25, 21.857142857142854, 8.5]","[38.25, 21.857142857142854, 10.2]",-0.17628291755892123,0.17628291755892123,0.23161445727016491,1
336,GDP,封闭式基金占比,27.121782624930958,12,0.27121782624931,12,0.27121782624930957,"[38.25, 21.857142857142854, 8.5]","[38.25, 21.857142857142854, 17.0]",-0.14535682496939278,0.14535682496939278,0.36143946343577416,1
337,GDP,封闭式基金截止日份额,-3.678771325722029,8,0.10971612306384763,-12,0.013212286742779706,"[38.25, 21.857142857142854, 8.5]","[17.0, 21.857142857142854, 51.0]",-0.020221263639889926,0.020221263639889926,0.2975449985365509,1
338,GDP,封闭式基金截止日份额占比,37.504050793345705,12,0.42504050793345743,12,0.42504050793345705,"[38.25, 21.857142857142854, 8.5]","[19.125, 25.5, 51.0]",-0.27575198288592845,0.27575198288592845,0.31758410248299523,1
