,指标1,指标2,相关性得分,最优TS位移位数,最优TS,最优皮尔逊位移位数,最优位移皮尔逊相关系数,指标1 显著频率top3,指标2 显著频率top3,未位移皮尔逊相关系数,TS,kl,相关类型(1:正相关_person为基准 ;0:负相关_TS为基准)
84,GDP,土地购置费:累计同比,31.74088835,-12,0.489436283,3,0.367408883,"[38.25, 76.5, 21.857142857142854]","[51.0, 30.599999999999998, 19.125]",0.3325346,0.3325346,0.163159494,1
440,GDP,RPI:化妆品:累计同比,43.76325501,-12,0.48763255,-12,0.48763255,"[38.25, 76.5, 21.857142857142854]","[76.5, 25.5, 17.0]",0.00840872,0.00840872,0.266035117,1
41,GDP,出口金额:当月同比,48.72566659,1,0.487256666,1,0.487256666,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 3.558139534883721]",0.32900818,0.32900818,0.32131107,1
458,GDP,PPIRM:纺织原料类:当月同比,43.50119146,3,0.485011915,3,0.485011915,"[38.25, 76.5, 21.857142857142854]","[76.5, 38.25, 17.0]",0.43750699,0.43750699,0.540014093,1
486,GDP,农业生产资料价格指数:饲料:累计同比,48.48943327,-3,0.484894333,-3,0.484894333,"[38.25, 76.5, 21.857142857142854]","[38.25, 7.6499999999999995, 8.5]",0.427387062,0.427387062,0.315447424,1
236,GDP,成交金额:大连:期货合计:累计同比,35.8949172,12,0.484707228,0,0.408949172,"[38.25, 76.5, 21.857142857142854]","[51.0, 30.599999999999998, 19.125]",0.408949172,0.408949172,0.486097084,1
465,GDP,CGPI:环比,48.31963325,5,0.483196332,5,0.483196332,"[38.25, 76.5, 21.857142857142854]","[38.25, 153.0, 17.0]",0.077963827,0.077963827,0.166849236,1
426,GDP,RPI:中西药品及医疗保健用品:当月同比,35.44112451,-12,0.481502096,3,0.404411245,"[38.25, 76.5, 21.857142857142854]","[76.5, 38.25, 21.857142857142854]",0.314124249,0.314124249,0.25152832,1
106,GDP,工业增加值:累计同比,35.4228485,-11,0.480284947,9,0.354228485,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 9.0]",0.248824054,0.248824054,0.146743958,1
533,GDP,CPI:环比.1,42.85613651,6,0.478561365,6,0.478561365,"[38.25, 76.5, 21.857142857142854]","[51.0, 30.599999999999998, 19.125]",0.123617968,0.123617968,0.026054875,1
184,GDP,PMI:产成品库存,47.80703855,-4,0.478070385,-4,0.478070385,"[38.25, 76.5, 21.857142857142854]","[38.25, 25.5, 11.769230769230768]",0.408939896,0.408939896,0.023621623,1
199,GDP,非制造业PMI:存货,42.71509498,1,0.47715095,1,0.47715095,"[38.25, 76.5, 21.857142857142854]","[21.857142857142854, 4.25, 10.2]",0.363202994,0.363202994,0.024499109,1
509,GDP,CPI:环比,42.57620796,6,0.47576208,6,0.47576208,"[38.25, 76.5, 21.857142857142854]","[51.0, 30.599999999999998, 19.125]",0.120753465,0.120753465,0.171629875,1
82,GDP,房屋竣工面积:办公楼:累计同比,47.54879313,-1,0.475487931,-1,0.475487931,"[38.25, 76.5, 21.857142857142854]","[38.25, 7.6499999999999995, 9.0]",0.462597917,0.462597917,0.29903171,1
568,GDP,中债国债到期收益率:0年,42.50991379,3,0.475099138,3,0.475099138,"[38.25, 76.5, 21.857142857142854]","[76.5, 38.25, 19.125]",0.409368299,0.409368299,0.059815699,1
69,GDP,实际使用外资金额:外商直接投资:当月同比,28.83555847,-10,0.474841604,2,0.338355585,"[38.25, 76.5, 21.857142857142854]","[30.599999999999998, 19.125, 2.7321428571428568]",0.284467053,0.284467053,0.217489988,1
624,GDP,零售额:汽车类:当月同比,42.47564554,-8,0.474756455,12,0.252745971,"[38.25, 76.5, 21.857142857142854]","[38.25, 13.909090909090908, 4.25]",-0.154625133,0.154625133,0.361306226,0
34,GDP,社会融资规模:非金融企业境内股票融资:当月值,37.0642599,-9,0.470642599,5,0.263861338,"[38.25, 76.5, 21.857142857142854]","[76.5, 17.0, 25.5]",-0.012422492,0.012422492,0.306887354,0
482,GDP,农业生产资料价格指数:其他农业生产资料:当月同比,46.82272134,-4,0.468227213,-4,0.468227213,"[38.25, 76.5, 21.857142857142854]","[38.25, 21.857142857142854, 13.909090909090908]",0.341448496,0.341448496,0.518603437,1
244,GDP,成交量:大连:期货合计:累计同比,36.78222625,12,0.467822263,-1,0.218326012,"[38.25, 76.5, 21.857142857142854]","[51.0, 30.599999999999998, 19.125]",0.214513926,0.214513926,0.482991194,0
200,GDP,非制造业PMI:供应商配送时间,41.64432064,12,0.466443206,12,0.466443206,"[38.25, 76.5, 21.857142857142854]","[30.599999999999998, 2.7321428571428568, 7.6499999999999995]",-0.329994061,0.329994061,0.027175323,1
425,GDP,RPI:金银珠宝:当月同比,41.52712366,1,0.465271237,1,0.465271237,"[38.25, 76.5, 21.857142857142854]","[153.0, 51.0, 19.125]",0.419452151,0.419452151,0.255810971,1
324,GDP,混合型基金平均发行份额(亿份),41.14206716,10,0.461420672,10,0.461420672,"[38.25, 76.5, 21.857142857142854]","[30.599999999999998, 51.0, 2.318181818181818]",-0.190768333,0.190768333,0.521041129,1
194,GDP,非制造业PMI:业务活动预期,46.02638607,6,0.460263861,6,0.460263861,"[38.25, 76.5, 21.857142857142854]","[38.25, 15.299999999999999, 8.5]",0.18611407,0.18611407,0.025574164,1
98,GDP,房地产开发投资完成额:累计同比,45.72192759,2,0.457219276,2,0.457219276,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 10.2]",0.396504311,0.396504311,0.187288301,1
26,GDP,社会融资规模:非金融企业境内股票融资:累计值,35.71939479,-12,0.457193948,3,0.14114638,"[38.25, 76.5, 21.857142857142854]","[76.5, 10.928571428571427, 19.125]",0.082642373,0.082642373,0.211078148,0
318,GDP,成交金额:上海:期货合计:累计值,35.40390365,-9,0.454039037,12,0.209481072,"[38.25, 76.5, 21.857142857142854]","[76.5, 25.5, 17.0]",-0.222469939,0.222469939,0.149831728,0
494,GDP,农业生产资料价格指数:农业生产服务:累计同比,40.23807397,-12,0.45238074,-12,0.45238074,"[38.25, 76.5, 21.857142857142854]","[25.5, 8.052631578947368, 12.75]",-0.111863189,0.111863189,0.255783133,1
492,GDP,农业生产资料价格指数:农用机油:累计同比,39.93857286,1,0.449385729,1,0.449385729,"[38.25, 76.5, 21.857142857142854]","[76.5, 38.25, 17.0]",0.413563024,0.413563024,0.283650373,1
334,GDP,开放式基金截止日资产净值占比,34.91531824,12,0.449153182,-7,0.17780434,"[38.25, 76.5, 21.857142857142854]","[51.0, 19.125, 13.909090909090908]",0.091354785,0.091354785,0.026010703,0
340,GDP,封闭式基金截止日资产净值占比,39.91531824,12,0.449153182,12,0.449153182,"[38.25, 76.5, 21.857142857142854]","[51.0, 19.125, 13.909090909090908]",-0.091354785,0.091354785,0.285294616,1
79,GDP,房屋新开工面积:商业营业用房:累计同比,19.96462588,-12,0.447546968,8,0.249646259,"[38.25, 76.5, 21.857142857142854]","[153.0, 38.25, 25.5]",0.089862254,0.089862254,0.414022399,1
413,GDP,CPI:交通和通信:累计同比,39.0711911,1,0.440711911,1,0.440711911,"[38.25, 76.5, 21.857142857142854]","[76.5, 38.25, 17.0]",0.427430465,0.427430465,0.199500039,1
614,GDP,零售额:体育、娱乐用品类:当月同比,31.22101483,-11,0.440387644,9,0.362210148,"[38.25, 76.5, 21.857142857142854]","[51.0, 9.0, 4.78125]",-0.060312657,0.060312657,0.294004612,1
643,GDP,零售额:汽车类:累计同比,25.71010234,-11,0.440202038,9,0.257101023,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 13.909090909090908]",0.013667743,0.013667743,0.456191392,1
314,GDP,成交金额:上海:期货合计:当月值,34.01488628,-6,0.440148863,12,0.227491083,"[38.25, 76.5, 21.857142857142854]","[76.5, 21.857142857142854, 17.0]",-0.317584768,0.317584768,0.162610144,0
638,GDP,零售额:中西药品类:累计同比,38.97774191,11,0.439777419,11,0.439777419,"[38.25, 76.5, 21.857142857142854]","[30.599999999999998, 51.0, 15.299999999999999]",-0.033172384,0.033172384,0.067448901,1
400,GDP,CPI:交通和通信:当月同比,38.83727951,0,0.438372795,0,0.438372795,"[38.25, 76.5, 21.857142857142854]","[76.5, 38.25, 17.0]",0.438372795,0.438372795,0.195410019,1
242,GDP,成交金额:郑州:期货合计:当月同比,31.24360131,-12,0.438186689,1,0.362436013,"[38.25, 76.5, 21.857142857142854]","[30.599999999999998, 4.78125, 10.2]",0.326994732,0.326994732,0.521524239,1
417,GDP,RPI:纺织品:当月同比,38.67503986,-1,0.436750399,-1,0.436750399,"[38.25, 76.5, 21.857142857142854]","[76.5, 6.954545454545454, 8.5]",0.434360386,0.434360386,0.241006628,1
49,GDP,出口金额:一般贸易:当月同比,43.6441127,1,0.436441127,1,0.436441127,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 3.558139534883721]",0.252724263,0.252724263,0.201874363,1
238,GDP,成交金额:郑州:期货合计:累计同比,29.85183982,-12,0.435352612,0,0.348518398,"[38.25, 76.5, 21.857142857142854]","[30.599999999999998, 13.909090909090908, 10.2]",0.348518398,0.348518398,0.513779647,1
548,GDP,对CPI拉动:交通和通信,38.09616949,0,0.430961695,0,0.430961695,"[38.25, 76.5, 21.857142857142854]","[76.5, 38.25, 17.0]",0.430961695,0.430961695,0.170648463,1
228,GDP,M2:同比,38.06169844,-3,0.430616984,12,0.059185898,"[38.25, 76.5, 21.857142857142854]","[38.25, 25.5, 15.299999999999999]",-0.335161575,0.335161575,0.101513426,0
617,GDP,零售额:中西药品类:当月同比,37.85916109,12,0.428591611,12,0.428591611,"[38.25, 76.5, 21.857142857142854]","[30.599999999999998, 19.125, 51.0]",-0.159232408,0.159232408,0.112229679,1
644,GDP,零售额:其他类:累计同比,42.44136616,-1,0.424413662,-1,0.424413662,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 9.0]",0.41182704,0.41182704,0.447223336,1
105,GDP,工业增加值:当月同比_x,33.49221725,-10,0.423718635,7,0.334922173,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 8.5]",0.16630066,0.16630066,0.18232536,1
505,GDP,农业生产资料价格指数:农业生产服务:环比,37.33855779,1,0.423385578,1,0.423385578,"[38.25, 76.5, 21.857142857142854]","[51.0, 17.0, 2.5932203389830506]",0.384983781,0.384983781,0.120037183,1
243,GDP,成交量:全国:期货合计:累计同比,31.99125225,12,0.419912522,0,0.068373583,"[38.25, 76.5, 21.857142857142854]","[76.5, 30.599999999999998, 19.125]",0.068373583,0.068373583,0.525872282,0
433,GDP,RPI:纺织品:累计同比,36.95484795,-2,0.41954848,-2,0.41954848,"[38.25, 76.5, 21.857142857142854]","[9.5625, 6.954545454545454, 7.6499999999999995]",0.407637171,0.407637171,0.599541511,1
613,GDP,零售额:日用品类:当月同比,36.77675841,11,0.417767584,11,0.417767584,"[38.25, 76.5, 21.857142857142854]","[51.0, 4.636363636363636, 9.5625]",0.016055262,0.016055262,0.117245306,1
12,GDP,税收收入:个人所得税:当月同比,32.59361662,-12,0.417450345,6,0.325936166,"[38.25, 76.5, 21.857142857142854]","[38.25, 21.857142857142854, 76.5]",0.195488508,0.195488508,0.210680948,1
240,GDP,成交金额:大连:期货合计:当月同比,36.73822604,4,0.41738226,4,0.41738226,"[38.25, 76.5, 21.857142857142854]","[51.0, 30.599999999999998, 19.125]",0.272066098,0.272066098,0.609632935,1
467,GDP,CGPI:矿产品:环比,35.97977086,-4,0.41666834,9,0.359797709,"[38.25, 76.5, 21.857142857142854]","[38.25, 153.0, 21.857142857142854]",-0.019219697,0.019219697,0.162676276,1
399,GDP,CPI:医疗保健:当月同比,34.9924183,-12,0.413737941,3,0.399924183,"[38.25, 76.5, 21.857142857142854]","[76.5, 38.25, 19.125]",0.33857606,0.33857606,0.120443521,1
393,GDP,CPI:食品烟酒:蛋类:当月同比,36.26869296,8,0.41268693,8,0.41268693,"[38.25, 76.5, 21.857142857142854]","[21.857142857142854, 38.25, 76.5]",0.122963348,0.122963348,0.492297248,1
468,GDP,CGPI:煤油电:环比,36.19617832,3,0.411961783,3,0.411961783,"[38.25, 76.5, 21.857142857142854]","[17.0, 10.2, 38.25]",0.176108976,0.176108976,0.143546484,1
415,GDP,RPI:饮料、烟酒:当月同比,36.08847201,-5,0.41088472,-5,0.41088472,"[38.25, 76.5, 21.857142857142854]","[51.0, 21.857142857142854, 17.0]",0.247804168,0.247804168,0.376527811,1
233,GDP,成交金额所占份额:上海:期货合计:累计值,40.99936901,11,0.40999369,11,0.40999369,"[38.25, 76.5, 21.857142857142854]","[38.25, 25.5, 17.0]",-0.255912683,0.255912683,0.144192022,1
136,GDP,出口金额:中外合资企业:累计值,40.97294969,-4,0.409729497,-4,0.409729497,"[38.25, 76.5, 21.857142857142854]","[38.25, 13.909090909090908, 8.5]",0.307638983,0.307638983,0.0272714,1
190,GDP,PMI:供货商配送时间,32.3844756,1,0.408868552,12,0.323844756,"[38.25, 76.5, 21.857142857142854]","[38.25, 76.5, 25.5]",-0.395973361,0.395973361,0.027770481,1
678,GDP,产量:平板玻璃:当月同比,40.2378594,-12,0.407904091,7,0.402378594,"[38.25, 76.5, 21.857142857142854]","[38.25, 21.857142857142854, 5.275862068965518]",0.213526693,0.213526693,0.255552848,1
618,GDP,零售额:文化办公用品类:当月同比,35.69449134,6,0.406944913,6,0.406944913,"[38.25, 76.5, 21.857142857142854]","[51.0, 4.78125, 19.125]",0.293152166,0.293152166,0.180624987,1
274,GDP,银行代客结汇:当月值,35.40272105,-1,0.40402721,-1,0.40402721,"[38.25, 76.5, 21.857142857142854]","[17.0, 9.5625, 12.75]",0.398394919,0.398394919,0.028293883,1
471,GDP,CPI:当月同比-中债国债到期收益率:3个月:月,29.54060528,-10,0.403302491,10,0.295406053,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 8.5]",0.064810317,0.064810317,0.385947906,1
263,GDP,成交量:上海:期货合计:当月值,35.16933593,1,0.401693359,12,0.114213446,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 13.909090909090908]",-0.35042656,0.35042656,0.321929345,0
660,GDP,产量:碳酸钠(纯碱):当月同比,21.32562796,-11,0.400670862,1,0.26325628,"[38.25, 76.5, 21.857142857142854]","[21.857142857142854, 51.0, 6.954545454545454]",0.222489034,0.222489034,0.208741769,1
634,GDP,零售额:金银珠宝类:累计同比,39.90039967,1,0.399003997,1,0.399003997,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 9.0]",0.341151363,0.341151363,0.445303496,1
654,GDP,产量:天然气:当月同比,39.754968,6,0.39754968,6,0.39754968,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 8.052631578947368]",0.174568609,0.174568609,0.251203772,1
197,GDP,非制造业PMI:从业人员,39.74798038,5,0.397479804,5,0.397479804,"[38.25, 76.5, 21.857142857142854]","[38.25, 9.5625, 17.0]",0.239153053,0.239153053,0.024991792,1
470,GDP,CPI:当月同比-工业增加值:当月同比,34.38097985,-8,0.393809799,-8,0.393809799,"[38.25, 76.5, 21.857142857142854]","[30.599999999999998, 8.5, 15.299999999999999]",0.129096433,0.129096433,0.150808894,1
332,GDP,开放式基金截止日份额占比,29.35678627,12,0.393567863,-1,0.117284663,"[38.25, 76.5, 21.857142857142854]","[51.0, 19.125, 30.599999999999998]",0.08189171,0.08189171,0.025978413,0
338,GDP,封闭式基金截止日份额占比,34.35678627,12,0.393567863,12,0.393567863,"[38.25, 76.5, 21.857142857142854]","[51.0, 19.125, 30.599999999999998]",-0.08189171,0.08189171,0.230477722,1
625,GDP,零售额:其他类:当月同比,39.2947335,-1,0.392947335,-1,0.392947335,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 8.052631578947368]",0.36545333,0.36545333,0.292233747,1
511,GDP,CPI:食品烟酒:畜肉类:环比,34.2144442,8,0.392144442,8,0.392144442,"[38.25, 76.5, 21.857142857142854]","[51.0, 9.5625, 19.125]",-0.042483478,0.042483478,0.383712185,1
224,GDP,金融机构:外汇贷款余额:同比,30.29984122,-12,0.389467652,1,0.352998412,"[38.25, 76.5, 21.857142857142854]","[30.599999999999998, 21.857142857142854, 11.769230769230768]",0.323797726,0.323797726,0.287491972,1
315,GDP,成交金额:郑州:期货合计:当月值,28.94227709,-12,0.389422771,8,0.126375378,"[38.25, 76.5, 21.857142857142854]","[51.0, 25.5, 10.2]",0.028784976,0.028784976,0.201261857,0
636,GDP,零售额:体育、娱乐用品类:累计同比,22.83992483,-12,0.386057986,6,0.278399248,"[38.25, 76.5, 21.857142857142854]","[51.0, 8.052631578947368, 4.78125]",0.140735452,0.140735452,0.254877143,1
442,GDP,RPI:中西药品及医疗保健用品:累计同比,33.38909648,-1,0.383890965,-1,0.383890965,"[38.25, 76.5, 21.857142857142854]","[76.5, 25.5, 38.25]",0.37113268,0.37113268,0.41462412,1
134,GDP,出口金额:外商投资企业:累计值,38.27419749,-4,0.382741975,-4,0.382741975,"[38.25, 76.5, 21.857142857142854]","[38.25, 13.909090909090908, 8.5]",0.288847914,0.288847914,0.028130412,1
493,GDP,农业生产资料价格指数:其他农业生产资料:累计同比,38.16546143,-5,0.381654614,-5,0.381654614,"[38.25, 76.5, 21.857142857142854]","[38.25, 21.857142857142854, 13.909090909090908]",0.210790811,0.210790811,0.715022951,1
406,GDP,CPI:食品烟酒:蛋类:累计同比,33.02456414,7,0.380245641,7,0.380245641,"[38.25, 76.5, 21.857142857142854]","[21.857142857142854, 76.5, 8.5]",0.165463953,0.165463953,0.392963196,1
547,GDP,对CPI拉动:医疗保健及个人用品,31.48747629,-12,0.379428667,3,0.364874763,"[38.25, 76.5, 21.857142857142854]","[76.5, 38.25, 19.125]",0.305086778,0.305086778,0.140215762,1
78,GDP,房屋新开工面积:办公楼:累计同比,28.1834703,-12,0.378315188,10,0.331834703,"[38.25, 76.5, 21.857142857142854]","[51.0, 17.0, 30.599999999999998]",0.090278789,0.090278789,0.307838675,1
412,GDP,CPI:医疗保健:累计同比,32.78384899,-1,0.37783849,-1,0.37783849,"[38.25, 76.5, 21.857142857142854]","[76.5, 38.25, 19.125]",0.376167125,0.376167125,0.105415407,1
635,GDP,零售额:日用品类:累计同比,32.78150763,7,0.377815076,7,0.377815076,"[38.25, 76.5, 21.857142857142854]","[51.0, 19.125, 9.5625]",0.208537128,0.208537128,0.073677754,1
130,GDP,进出口金额:外商投资企业:累计值,37.33731845,-4,0.373373185,-4,0.373373185,"[38.25, 76.5, 21.857142857142854]","[38.25, 13.909090909090908, 11.769230769230768]",0.300107464,0.300107464,0.028859364,1
693,GDP,全社会用电量:第三产业:累计同比,32.11798665,4,0.371179866,4,0.371179866,"[38.25, 76.5, 21.857142857142854]","[30.599999999999998, 19.125, 8.5]",0.282013628,0.282013628,0.047512756,1
627,GDP,零售额:粮油、食品类:累计同比,32.11499357,1,0.371149936,1,0.371149936,"[38.25, 76.5, 21.857142857142854]","[51.0, 2.1857142857142855, 7.6499999999999995]",0.338493946,0.338493946,0.14677778,1
346,GDP,股票型基金截止日资产净值占比,31.94462651,12,0.369446265,12,0.369446265,"[38.25, 76.5, 21.857142857142854]","[51.0, 30.599999999999998, 19.125]",0.003275607,0.003275607,0.110314523,1
667,GDP,产量:化学纤维:当月同比,25.65562098,-4,0.369225426,9,0.30655621,"[38.25, 76.5, 21.857142857142854]","[25.5, 51.0, 19.125]",-0.18409874,0.18409874,0.248541303,1
498,GDP,农业生产资料价格指数:产品畜:环比,31.87969728,8,0.368796973,8,0.368796973,"[38.25, 76.5, 21.857142857142854]","[51.0, 9.5625, 19.125]",-0.022848825,0.022848825,0.299943118,1
132,GDP,进出口金额:中外合资企业:累计值,36.75840428,-4,0.367584043,-4,0.367584043,"[38.25, 76.5, 21.857142857142854]","[38.25, 13.909090909090908, 11.769230769230768]",0.288735147,0.288735147,0.02996962,1
349,GDP,混合型基金截止日份额,26.60156929,12,0.366015693,0,0.102357006,"[38.25, 76.5, 21.857142857142854]","[76.5, 21.857142857142854, 15.299999999999999]",0.102357006,0.102357006,0.041120633,0
351,GDP,混合型基金截止日资产净值,22.7321811,-8,0.365919198,4,0.277321811,"[38.25, 76.5, 21.857142857142854]","[30.599999999999998, 21.857142857142854, 15.299999999999999]",0.137947577,0.137947577,0.052391917,1
518,GDP,CPI:医疗保健:环比,25.52505392,-10,0.365527964,8,0.305250539,"[38.25, 76.5, 21.857142857142854]","[76.5, 38.25, 5.4642857142857135]",0.026085963,0.026085963,0.230802666,1
73,GDP,房屋施工面积:住宅:累计同比,36.40205576,3,0.364020558,3,0.364020558,"[38.25, 76.5, 21.857142857142854]","[38.25, 9.0, 11.769230769230768]",0.314850736,0.314850736,0.474494828,1
577,GDP,债券发行量:央行票据:当月值,31.25276136,-7,0.362527614,8,0.082946051,"[38.25, 76.5, 21.857142857142854]","[38.25, 9.5625, 6.375]",-0.013208538,0.013208538,0.668265966,0
138,GDP,进口金额:外商投资企业:累计值,36.12442821,-3,0.361244282,-3,0.361244282,"[38.25, 76.5, 21.857142857142854]","[38.25, 13.909090909090908, 10.2]",0.307948622,0.307948622,0.030170089,1
267,GDP,成交量:上海:期货合计:累计值,30.69742797,-6,0.35697428,12,0.125437343,"[38.25, 76.5, 21.857142857142854]","[38.25, 25.5, 17.0]",-0.285434107,0.285434107,0.310063474,0
141,GDP,进口金额:外商独资企业:累计值,35.68341006,-3,0.356834101,-3,0.356834101,"[38.25, 76.5, 21.857142857142854]","[38.25, 15.299999999999999, 10.2]",0.30704781,0.30704781,0.03002114,1
247,GDP,成交量:全国:期货合计:当月同比,25.62655643,12,0.356265564,4,0.091795468,"[38.25, 76.5, 21.857142857142854]","[76.5, 30.599999999999998, 5.275862068965518]",0.047436524,0.047436524,0.416569688,0
261,GDP,成交量:全国:期货合计:当月值,30.59737705,1,0.355973771,12,-0.054201279,"[38.25, 76.5, 21.857142857142854]","[38.25, 25.5, 12.75]",-0.294709216,0.294709216,0.190963393,0
172,GDP,人民币:各项贷款余额:境内贷款:非金融企业及机关团体贷款:票据融资,15.98426529,1,0.355712355,-12,0.159842653,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 10.2]",-0.309910626,0.309910626,0.199461541,1
606,GDP,零售额:粮油、食品类:当月同比,30.40505412,8,0.354050541,8,0.354050541,"[38.25, 76.5, 21.857142857142854]","[51.0, 2.1857142857142855, 7.6499999999999995]",0.086148974,0.086148974,0.17302855,1
655,GDP,产量:汽油:当月同比,30.32964677,-12,0.353296468,-12,0.353296468,"[38.25, 76.5, 21.857142857142854]","[21.857142857142854, 38.25, 76.5]",-0.279349227,0.279349227,0.317522002,1
391,GDP,CPI:食品烟酒:粮食:当月同比,28.17493316,-12,0.350143615,4,0.281749332,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 9.0]",0.210534449,0.210534449,0.442008809,1
276,GDP,银行代客结售汇顺差:当月值,29.97939349,5,0.349793935,5,0.349793935,"[38.25, 76.5, 21.857142857142854]","[153.0, 38.25, 21.857142857142854]",0.250898232,0.250898232,0.193956128,1
303,GDP,货币当局:其他负债,20.82000904,-1,0.349615505,-12,0.25820009,"[38.25, 76.5, 21.857142857142854]","[51.0, 19.125, 15.299999999999999]",-0.348376471,0.348376471,0.285475243,1
229,GDP,M0:同比:翘尾因素,34.95443962,12,0.349544396,12,0.349544396,"[38.25, 76.5, 21.857142857142854]","[38.25, 21.857142857142854, 12.75]",0.024664293,0.024664293,0.17950703,1
133,GDP,进出口金额:外商独资企业:累计值,34.91069901,-3,0.34910699,-3,0.34910699,"[38.25, 76.5, 21.857142857142854]","[38.25, 13.909090909090908, 10.2]",0.284912537,0.284912537,0.029744345,1
216,GDP,平均汇率:美元兑人民币,34.64247181,10,0.346424718,10,0.346424718,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 12.75]",-0.127865338,0.127865338,0.029519589,1
510,GDP,CPI:食品烟酒:粮食:环比,23.37420112,-11,0.345871431,6,0.233742011,"[38.25, 76.5, 21.857142857142854]","[38.25, 10.2, 19.125]",-0.016812645,0.016812645,0.602608736,1
140,GDP,进口金额:中外合资企业:累计值,34.48975668,-4,0.344897567,-4,0.344897567,"[38.25, 76.5, 21.857142857142854]","[38.25, 13.909090909090908, 10.2]",0.271985347,0.271985347,0.034062523,1
218,GDP,平均汇率:港元兑人民币,34.38030745,10,0.343803075,10,0.343803075,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 11.769230769230768]",-0.146922657,0.146922657,0.029627503,1
626,GDP,零售额:粮油、食品、饮料、烟酒类:累计同比,29.20058405,1,0.342005841,1,0.342005841,"[38.25, 76.5, 21.857142857142854]","[51.0, 2.1857142857142855, 2.6842105263157894]",0.316231689,0.316231689,0.147595371,1
137,GDP,出口金额:外商独资企业:累计值,34.13495733,-4,0.341349573,-4,0.341349573,"[38.25, 76.5, 21.857142857142854]","[38.25, 13.909090909090908, 10.2]",0.260679616,0.260679616,0.029860516,1
612,GDP,零售额:金银珠宝类:当月同比,34.00672134,1,0.340067213,1,0.340067213,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 4.636363636363636]",0.204495628,0.204495628,0.212666637,1
647,GDP,工业增加值:股份制企业:当月同比,33.99312988,5,0.339931299,5,0.339931299,"[38.25, 76.5, 21.857142857142854]","[38.25, 25.5, 13.909090909090908]",0.185136823,0.185136823,0.093233991,1
418,GDP,RPI:家用电器及音像器材:当月同比,33.93654149,-2,0.339365415,-2,0.339365415,"[38.25, 76.5, 21.857142857142854]","[38.25, 21.857142857142854, 17.0]",0.291781965,0.291781965,0.17085019,1
83,GDP,房屋竣工面积:商业营业用房:累计同比,28.92976876,10,0.339297688,10,0.339297688,"[38.25, 76.5, 21.857142857142854]","[17.0, 9.5625, 11.769230769230768]",-0.114975761,0.114975761,0.436527097,1
72,GDP,房屋施工面积:累计同比,33.65782305,3,0.33657823,3,0.33657823,"[38.25, 76.5, 21.857142857142854]","[38.25, 11.769230769230768, 25.5]",0.286363544,0.286363544,0.309165981,1
619,GDP,零售额:家具类:当月同比,28.55256928,9,0.335525693,9,0.335525693,"[38.25, 76.5, 21.857142857142854]","[30.599999999999998, 13.909090909090908, 4.935483870967742]",-0.046341984,0.046341984,0.20450538,1
226,GDP,M0:同比,33.43759421,12,0.334375942,12,0.334375942,"[38.25, 76.5, 21.857142857142854]","[38.25, 21.857142857142854, 7.285714285714285]",0.000545362,0.000545362,0.177399433,1
198,GDP,非制造业PMI:在手订单,27.95723015,5,0.329572302,5,0.329572302,"[38.25, 76.5, 21.857142857142854]","[51.0, 21.857142857142854, 5.4642857142857135]",0.067341,0.067341,0.026098021,1
342,GDP,股票型基金占比,27.85938186,12,0.328593819,12,0.328593819,"[38.25, 76.5, 21.857142857142854]","[51.0, 30.599999999999998, 21.857142857142854]",0.103543996,0.103543996,0.032935316,1
692,GDP,全社会用电量:第一产业:累计同比,11.33474016,-10,0.327992985,12,0.163347402,"[38.25, 76.5, 21.857142857142854]","[30.599999999999998, 19.125, 9.5625]",-0.0313151,0.0313151,0.239515783,1
639,GDP,零售额:家具类:累计同比,27.58371477,10,0.325837148,10,0.325837148,"[38.25, 76.5, 21.857142857142854]","[30.599999999999998, 51.0, 13.909090909090908]",-0.019637941,0.019637941,0.179500154,1
645,GDP,零售额:家具类:累计同比.1,27.58371477,10,0.325837148,10,0.325837148,"[38.25, 76.5, 21.857142857142854]","[30.599999999999998, 51.0, 13.909090909090908]",-0.019637941,0.019637941,0.179500154,1
592,GDP,债券托管量:美元债,13.48771954,-11,0.324912466,10,0.184877195,"[38.25, 76.5, 21.857142857142854]","[76.5, 25.5, 15.299999999999999]",-0.060907537,0.060907537,inf,1
