,指标1,指标2,最优皮尔逊位移位数,最优位移皮尔逊相关系数,指标1,指标2,最优TS位移位数,最优TS,指标1,指标2,最优kl位移位数,最优kl,未位移皮尔逊相关系数,TS,kl,位移3个月皮尔逊,位移3个月TS,位移3个月kl,位移6个月皮尔逊,位移6个月TS,位移6个月kl,指标1 显著频率top3,指标2 显著频率top3
362,GDP,货币市场型基金占比,-12,0.0016796760662752248,GDP,货币市场型基金占比,0,0.2455324026476015,GDP,货币市场型基金占比,-12,0.08322091394373261,-0.24553240264760137,0.24553240264760173,0.11155264072401452,-0.22074349940212568,0.22074349940212565,0.10424343316832588,-0.18997597735893632,0.18997597735893645,0.09777309484477392,"[11.769230769230768, 6.12, 4.026315789473684]","[76.5, 38.25, 21.857142857142854]"
363,GDP,货币市场型基金截止日份额,-12,0.8937618985662747,GDP,货币市场型基金截止日份额,-12,0.8937618985662751,GDP,货币市场型基金截止日份额,-12,0.5438198820877423,0.8848286715052875,0.8848286715052879,0.6197760521842761,0.8737836970389071,0.8737836970389071,0.6405838746659127,0.8659247631900284,0.8659247631900286,0.6503401166886402,"[11.769230769230768, 6.12, 4.026315789473684]","[19.125, 15.299999999999999, 10.928571428571427]"
364,GDP,货币市场型基金截止日份额占比,-4,0.9184528880590309,GDP,货币市场型基金截止日份额占比,-4,0.9184528880590305,GDP,货币市场型基金截止日份额占比,-12,0.16103445253715726,0.9036240196395849,0.903624019639585,0.18743937501251326,0.8971683691509192,0.8971683691509192,0.19738727271565842,0.9005742455484834,0.9005742455484835,0.20170121933389046,"[11.769230769230768, 6.12, 4.026315789473684]","[51.0, 19.125, 10.928571428571427]"
365,GDP,货币市场型基金截止日资产净值,-12,0.8937497728482817,GDP,货币市场型基金截止日资产净值,-12,0.8937497728482822,GDP,货币市场型基金截止日资产净值,-12,0.5436617429947634,0.8848162639467396,0.8848162639467396,0.6195379094207577,0.8731952344781707,0.8731952344781707,0.6404317024636741,0.866032222008466,0.8660322220084664,0.6499829302208006,"[11.769230769230768, 6.12, 4.026315789473684]","[19.125, 15.299999999999999, 10.928571428571427]"
366,GDP,货币市场型基金截止日资产净值占比,-4,0.9212419870689809,GDP,货币市场型基金截止日资产净值占比,-4,0.9212419870689799,GDP,货币市场型基金截止日资产净值占比,-12,0.14227917406896445,0.9091437663653124,0.9091437663653125,0.17700284197186492,0.9012698139145864,0.9012698139145865,0.1876375915724442,0.9058660437073858,0.9058660437073859,0.19218436462437552,"[11.769230769230768, 6.12, 4.026315789473684]","[51.0, 19.125, 15.299999999999999]"
367,GDP,RPI:当月同比,-12,-0.3450118916696054,GDP,RPI:当月同比,12,0.4112545084423108,GDP,RPI:当月同比,-12,0.28940666179839564,-0.35094530313815553,0.3509453031381553,0.2963696594604591,-0.36855396786788347,0.3685539678678836,0.3110178140343861,-0.3912708187966684,0.3912708187966683,0.3036309833473799,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 8.5, 9.5625]"
368,GDP,36个大中城市RPI:当月同比,0,-0.3006652359176809,GDP,36个大中城市RPI:当月同比,12,0.3596884172842547,GDP,36个大中城市RPI:当月同比,12,0.059750510405897586,-0.3006652359176809,0.3006652359176811,0.07311953383012917,-0.3076493824970917,0.3076493824970917,0.06873659507077473,-0.32639365607843884,0.3263936560784392,0.06527614165670857,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 8.5, 6.954545454545454]"
369,GDP,RPI:当月同比.1,-12,-0.34501189166960505,GDP,RPI:当月同比.1,12,0.411254508442311,GDP,RPI:当月同比.1,12,0.06039394880880675,-0.35094530313815564,0.3509453031381555,0.07374737017310315,-0.3685539678678838,0.36855396786788347,0.06944638383499155,-0.3912708187966684,0.39127081879666814,0.06601874008045415,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 8.5, 9.5625]"
370,GDP,RPI:累计同比,0,-0.3765727840076078,GDP,RPI:累计同比,12,0.42918854324789757,GDP,RPI:累计同比,-6,0.5483736942582383,-0.3765727840076078,0.3765727840076077,0.578970948197347,-0.3960575421311012,0.39605754213110117,0.5991954703201554,-0.4095110734495513,0.4095110734495514,0.5807519823308943,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 8.5, 7.285714285714285]"
371,GDP,RPI:累计同比.1,0,-0.37657278400760774,GDP,RPI:累计同比.1,12,0.42918854324789774,GDP,RPI:累计同比.1,12,0.06036968977363319,-0.37657278400760774,0.3765727840076081,0.07380481662527742,-0.39605754213110156,0.3960575421311019,0.06950582569632932,-0.40951107344955134,0.40951107344955123,0.06600093807507054,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 8.5, 7.285714285714285]"
372,GDP,PPI:全部工业品:当月同比,9,-0.07786956890392445,GDP,PPI:全部工业品:当月同比,-10,0.12119381600678687,GDP,PPI:全部工业品:当月同比,-4,0.30777255798244535,-0.09976786093246937,0.09976786093246934,0.3170762562791401,-0.0855187540639679,0.0855187540639679,0.3281285188024309,-0.08549900650569413,0.08549900650569411,0.31748155482055634,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 153.0, 25.5]"
373,GDP,PPI:全部工业品:环比,11,-0.025874049160161998,GDP,PPI:全部工业品:环比,-2,0.09797990008607778,GDP,PPI:全部工业品:环比,3,0.1445155805529046,-0.07139148781955656,0.07139148781955655,0.16382050125723155,-0.05195867547477722,0.05195867547477722,0.1445155805529046,-0.0692624532020871,0.06926245320208714,0.15308245170271711,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 17.0, 10.2]"
374,GDP,PPI:全部工业品:累计同比,9,-0.10830180803219523,GDP,PPI:全部工业品:累计同比,12,0.14418666299782154,GDP,PPI:全部工业品:累计同比,-6,0.4192410237881892,-0.12114825304365144,0.12114825304365134,0.4312533837873285,-0.11679944159178637,0.11679944159178637,0.43970853021719386,-0.11390299530803803,0.11390299530803802,0.433687129908515,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 153.0, 17.0]"
375,GDP,PPI:生产资料:当月同比,9,-0.033156579106542974,GDP,PPI:生产资料:当月同比,-10,0.0869399789492654,GDP,PPI:生产资料:当月同比,-4,0.3139606444955856,-0.0614259094055558,0.06142590940555587,0.3229307372701818,-0.044309363004053165,0.04430936300405312,0.3338990950026111,-0.04266500980140501,0.042665009801404884,0.3231175088344239,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 153.0, 25.5]"
376,GDP,PPI:生活资料:当月同比,-12,-0.3998088403661467,GDP,PPI:生活资料:当月同比,12,0.4634443392638962,GDP,PPI:生活资料:当月同比,-12,0.3116452558910891,-0.41937356834101114,0.4193735683410113,0.3229829709969321,-0.43299397662820654,0.43299397662820654,0.33638579880395203,-0.44921960084766765,0.44921960084766804,0.32797781548620764,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 19.125, 9.5625]"
377,GDP,PPI:生产资料:累计同比,9,-0.061558331699186404,GDP,PPI:生产资料:累计同比,-12,0.10092541963871157,GDP,PPI:生产资料:累计同比,-6,0.4317768548086294,-0.07971082558974439,0.07971082558974427,0.4429388338092257,-0.07352129385289231,0.07352129385289224,0.45202927757140077,-0.06904393422561107,0.06904393422561102,0.44647839898806474,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 76.5, 17.0]"
378,GDP,PPI:生活资料:累计同比,0,-0.44393736533378686,GDP,PPI:生活资料:累计同比,12,0.4820160032276707,GDP,PPI:生活资料:累计同比,-7,0.5352525157937014,-0.44393736533378686,0.44393736533378675,0.5699570624476494,-0.45832857242316066,0.4583285724231606,0.5784903842267424,-0.47074435946215687,0.47074435946215726,0.5690193088593958,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 19.125, 9.0]"
379,GDP,PPI:全部工业品:当月同比.1,9,-0.07788556113013265,GDP,PPI:全部工业品:当月同比.1,-10,0.12119237297943133,GDP,PPI:全部工业品:当月同比.1,12,0.05978102882588607,-0.09976026757267906,0.09976026757267906,0.07344373110141178,-0.08551988601896031,0.08551988601896046,0.0688199420932778,-0.08549244596474476,0.08549244596474481,0.06526092442249604,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 25.5, 17.0]"
380,GDP,PPI:全部工业品:环比.1,11,-0.02554657253109282,GDP,PPI:全部工业品:环比.1,-2,0.09774005209353406,GDP,PPI:全部工业品:环比.1,12,0.057275907390235845,-0.07115562613320307,0.071155626133203,0.0710273442772972,-0.05152445760236059,0.05152445760236059,0.06658640883824496,-0.06865181701580735,0.06865181701580737,0.063069520483461,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 17.0, 10.2]"
381,GDP,PPI:全部工业品:累计同比.1,9,-0.10833378023845441,GDP,PPI:全部工业品:累计同比.1,12,0.14417862765544795,GDP,PPI:全部工业品:累计同比.1,12,0.060471510567214046,-0.1211384235675693,0.12113842356756942,0.07376689036408002,-0.11680606695532526,0.11680606695532524,0.06929600960793705,-0.11390026859755006,0.1139002685975502,0.06569054917276168,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 17.0, 25.5]"
382,GDP,PPI:生产资料:当月同比.1,9,-0.03315657910654298,GDP,PPI:生产资料:当月同比.1,-10,0.08693997894926532,GDP,PPI:生产资料:当月同比.1,12,0.059863112773846705,-0.06142590940555587,0.06142590940555583,0.07356102908757699,-0.04430936300405319,0.04430936300405324,0.06885270674190452,-0.04266500980140494,0.04266500980140488,0.06528315569216983,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 25.5, 17.0]"
383,GDP,PPI:生活资料:当月同比.1,-12,-0.3998088403661473,GDP,PPI:生活资料:当月同比.1,12,0.46344433926389633,GDP,PPI:生活资料:当月同比.1,12,0.060084358140548105,-0.4193735683410111,0.41937356834101075,0.07361987440025985,-0.432993976628206,0.432993976628206,0.06926652472151401,-0.4492196008476679,0.44921960084766793,0.06576734849890364,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 19.125, 9.5625]"
384,GDP,PPI:生产资料:累计同比.1,9,-0.06155833169918642,GDP,PPI:生产资料:累计同比.1,-12,0.10092541963871152,GDP,PPI:生产资料:累计同比.1,12,0.06074281021427495,-0.0797108255897444,0.07971082558974431,0.07392643213659117,-0.07352129385289231,0.07352129385289224,0.06942863417692435,-0.06904393422561113,0.06904393422561089,0.06580644262430768,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 76.5, 17.0]"
385,GDP,PPI:生活资料:累计同比.1,0,-0.44393736533378647,GDP,PPI:生活资料:累计同比.1,12,0.4820160032276706,GDP,PPI:生活资料:累计同比.1,12,0.06012923521717842,-0.44393736533378647,0.44393736533378675,0.07371770304117958,-0.45832857242316066,0.45832857242316105,0.06936239668894659,-0.47074435946215654,0.4707443594621569,0.06583506101147371,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 19.125, 9.0]"
386,GDP,PPI:当月同比:翘尾因素,4,0.0669428269350307,GDP,PPI:当月同比:翘尾因素,4,0.06694282693503069,GDP,PPI:当月同比:翘尾因素,-5,0.19631863580178166,0.028808541950388553,0.028808541950388483,0.21100537682160297,0.06426783875058625,0.06426783875058625,0.21895290976529483,0.05826631309645347,0.058266313096453526,0.20536967804919465,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 76.5, 17.0]"
387,GDP,PPIRM:当月同比,9,-0.12864537803807075,GDP,PPIRM:当月同比,-10,0.18729892836618373,GDP,PPIRM:当月同比,-4,0.2965819826370123,-0.15626321405580287,0.15626321405580273,0.3062120281511529,-0.1423726426784841,0.14237264267848418,0.31740989861708624,-0.13724816254438177,0.13724816254438166,0.30492423654667267,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 153.0, 25.5]"
388,GDP,PPIRM:累计同比,9,-0.14875345108005722,GDP,PPIRM:累计同比,-12,0.19855765672244519,GDP,PPIRM:累计同比,-6,0.38059257890908843,-0.16726531598645605,0.16726531598645614,0.39426622777594633,-0.1610944250609503,0.1610944250609503,0.4011099299270965,-0.15555718401906451,0.1555571840190646,0.3919473980018815,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 17.0, 25.5]"
389,GDP,PPIRM:当月同比.1,9,-0.12865413922085825,GDP,PPIRM:当月同比.1,-10,0.18729825086953636,GDP,PPIRM:当月同比.1,12,0.06233603319797301,-0.15625918273271353,0.1562591827327134,0.0761929531174357,-0.1423733761493427,0.1423733761493427,0.0714726608922184,-0.13724494748413582,0.13724494748413582,0.06778153897827771,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 25.5, 17.0]"
390,GDP,PPIRM:累计同比.1,9,-0.14875345108005728,GDP,PPIRM:累计同比.1,-12,0.19855765672244519,GDP,PPIRM:累计同比.1,12,0.06292703482409936,-0.16726531598645605,0.1672653159864561,0.07639822084599522,-0.16109442506095029,0.16109442506095029,0.07183976188259056,-0.15555718401906451,0.1555571840190644,0.06814865501253779,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 17.0, 25.5]"
391,GDP,CGPI:当月同比,-12,-0.1681502738275535,GDP,CGPI:当月同比,-4,0.19296385166597269,GDP,CGPI:当月同比,12,0.06187642207889342,-0.19164155477555764,0.19164155477555755,0.07570077231393771,-0.1785905441333347,0.1785905441333349,0.07103261980958597,-0.1790500937582224,0.17905009375822248,0.06746301055849799,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 17.0, 25.5]"
392,GDP,CGPI:当月同比.1,-12,-0.16815027382755343,GDP,CGPI:当月同比.1,-4,0.19296385166597269,GDP,CGPI:当月同比.1,-4,0.4761186661508982,-0.19164155477555744,0.19164155477555747,0.49359523297526464,-0.1785905441333348,0.17859054413333475,0.5077230848921855,-0.17905009375822245,0.1790500937582225,0.5079121449075263,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 153.0, 17.0]"
393,GDP,CPI:当月同比,-12,-0.3021623204710476,GDP,CPI:当月同比,12,0.3852316989937936,GDP,CPI:当月同比,-12,0.2744763498039897,-0.33695053361885174,0.33695053361885163,0.2876207607384885,-0.35525557129034047,0.35525557129034047,0.3032200991415429,-0.37580927259051905,0.3758092725905192,0.2967505988236797,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 9.5625, 8.5]"
394,GDP,CPI:食品烟酒:粮食:当月同比,12,-0.6447899451197057,GDP,CPI:食品烟酒:粮食:当月同比,-12,0.7492845841071867,GDP,CPI:食品烟酒:粮食:当月同比,12,0.6963880566364787,-0.69316744122962,0.6931674412296199,0.8540519238109919,-0.6844296544082586,0.6844296544082586,0.8219829408572564,-0.6731299407078757,0.6731299407078756,0.776663706475293,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 17.0, 9.0]"
395,GDP,CPI:食品烟酒:畜肉类:当月同比,-12,-0.1824711824884776,GDP,CPI:食品烟酒:畜肉类:当月同比,12,0.45856830249055747,GDP,CPI:食品烟酒:畜肉类:当月同比,-12,0.3505964626674766,-0.32490865799363083,0.32490865799363083,0.4020261119135407,-0.4124450004509048,0.4124450004509049,0.4167720048515938,-0.4440838016246339,0.44408380162463396,0.43457440096573535,"[11.769230769230768, 6.12, 4.026315789473684]","[51.0, 19.125, 9.5625]"
396,GDP,CPI:食品烟酒:蛋类:当月同比,-11,-0.10761834085389482,GDP,CPI:食品烟酒:蛋类:当月同比,12,0.32275159579792695,GDP,CPI:食品烟酒:蛋类:当月同比,-11,0.6322540124666136,-0.28302222330878335,0.2830222233087833,0.6773585541429686,-0.2966522117213779,0.29665221172137796,0.7157821847531545,-0.31299581035257185,0.31299581035257223,0.7462494727425656,"[11.769230769230768, 6.12, 4.026315789473684]","[21.857142857142854, 38.25, 76.5]"
397,GDP,CPI:食品烟酒:水产品:当月同比,12,-0.4315533778040427,GDP,CPI:食品烟酒:水产品:当月同比,-12,0.6075520587953365,GDP,CPI:食品烟酒:水产品:当月同比,12,0.23770668176470233,-0.5058614454717654,0.5058614454717655,0.5193140098271675,-0.5041864023908006,0.5041864023908006,0.5434495537815207,-0.47677916117206987,0.47677916117206964,0.5187641680242379,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 21.857142857142854, 9.5625]"
398,GDP,CPI:食品烟酒:鲜菜:当月同比,2,-0.2404855673928012,GDP,CPI:食品烟酒:鲜菜:当月同比,-6,0.3353004041538245,GDP,CPI:食品烟酒:鲜菜:当月同比,0,0.3624780298929829,-0.26776114760837705,0.26776114760837705,0.3624780298929829,-0.24238538380492622,0.24238538380492622,0.3810627859572438,-0.27145229093770007,0.2714522909377,0.39906761882933106,"[11.769230769230768, 6.12, 4.026315789473684]","[25.5, 17.0, 8.052631578947368]"
399,GDP,CPI:食品烟酒:鲜果:当月同比,0,-0.030094572031751744,GDP,CPI:食品烟酒:鲜果:当月同比,12,0.21844492751809813,GDP,CPI:食品烟酒:鲜果:当月同比,-12,0.20133170047997356,-0.030094572031751744,0.030094572031751785,0.2528547146642391,-0.10273684044328545,0.10273684044328539,0.26218440686034267,-0.18738541327931044,0.18738541327931052,0.2712353992980553,"[11.769230769230768, 6.12, 4.026315789473684]","[51.0, 17.0, 9.5625]"
400,GDP,CPI:衣着:当月同比,3,0.5786815278177964,GDP,CPI:衣着:当月同比,3,0.5786815278177974,GDP,CPI:衣着:当月同比,1,0.14941175795618833,0.5710458878202737,0.5710458878202737,0.15072128147097147,0.5786815278177964,0.5786815278177965,0.15832170904404091,0.5742180133247529,0.5742180133247528,0.1664563752253291,"[11.769230769230768, 6.12, 4.026315789473684]","[21.857142857142854, 6.954545454545454, 7.6499999999999995]"
401,GDP,CPI:生活用品及服务:当月同比,-12,-0.1347264057587659,GDP,CPI:生活用品及服务:当月同比,12,0.22191147144609435,GDP,CPI:生活用品及服务:当月同比,-8,0.23302450633194313,-0.1897078761510174,0.18970787615101709,0.2628946548003134,-0.18280042662120455,0.18280042662120446,0.24808334834805973,-0.18568818491419706,0.18568818491419734,0.2564260518523042,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 76.5, 19.125]"
402,GDP,CPI:医疗保健:当月同比,12,0.517972067497392,GDP,CPI:医疗保健:当月同比,12,0.517972067497392,GDP,CPI:医疗保健:当月同比,10,0.12894094111417126,0.4118051236567408,0.4118051236567405,0.13752498257559137,0.4444748485497667,0.4444748485497668,0.13206890469044744,0.46963575407532865,0.46963575407532865,0.12925120572536702,"[11.769230769230768, 6.12, 4.026315789473684]","[76.5, 38.25, 19.125]"
403,GDP,CPI:交通和通信:当月同比,10,0.4899731571748661,GDP,CPI:交通和通信:当月同比,10,0.48997315717486634,GDP,CPI:交通和通信:当月同比,11,0.2189874698296682,0.347364673698807,0.34736467369880686,0.25524841425904204,0.4165282795459504,0.4165282795459504,0.2237546431137551,0.4394067364122545,0.4394067364122546,0.22229126147461525,"[11.769230769230768, 6.12, 4.026315789473684]","[76.5, 38.25, 17.0]"
404,GDP,CPI:教育文化和娱乐:当月同比,9,0.8643198513416632,GDP,CPI:教育文化和娱乐:当月同比,9,0.8643198513416639,GDP,CPI:教育文化和娱乐:当月同比,-11,0.1884113534802462,0.8569262836946323,0.8569262836946329,0.405117077176408,0.8635741454893758,0.8635741454893758,0.4414459779518005,0.8567069965534728,0.8567069965534728,0.47345365311076276,"[11.769230769230768, 6.12, 4.026315789473684]","[51.0, 15.299999999999999, 30.599999999999998]"
405,GDP,CPI:居住:当月同比,-12,-0.14279021624411983,GDP,CPI:居住:当月同比,12,0.17688577299352962,GDP,CPI:居住:当月同比,-5,0.20967411152138307,-0.17481579366317304,0.17481579366317312,0.22348217927261238,-0.15806021148888433,0.1580602114888843,0.2324822221521513,-0.15750060105437252,0.15750060105437247,0.21981312032765365,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 17.0, 9.0]"
406,GDP,CPI:累计同比,0,-0.3447174066906797,GDP,CPI:累计同比,12,0.3791797106337097,GDP,CPI:累计同比,-5,0.38169565930501315,-0.3447174066906797,0.3447174066906797,0.39754751763390717,-0.3619290960293794,0.3619290960293794,0.4199907875712789,-0.3725078600525819,0.37250786005258196,0.4014883308339277,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 19.125, 9.0]"
407,GDP,CPI:食品烟酒:粮食:累计同比,12,-0.6218590826009872,GDP,CPI:食品烟酒:粮食:累计同比,-12,0.7244279928409161,GDP,CPI:食品烟酒:粮食:累计同比,12,0.6329707975643131,-0.6739922551912636,0.6739922551912632,0.7928766766836477,-0.6688793004883666,0.6688793004883669,0.7526510053692246,-0.6572896562719404,0.6572896562719406,0.7092811839106212,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 25.5, 17.0]"
408,GDP,CPI:食品烟酒:畜肉类:累计同比,-12,-0.34800310817468527,GDP,CPI:食品烟酒:畜肉类:累计同比,9,0.4739460461123096,GDP,CPI:食品烟酒:畜肉类:累计同比,-12,0.4603143705701498,-0.4214894018499986,0.4214894018499989,0.4921074977397164,-0.4538568226527795,0.4538568226527795,0.5143164122908876,-0.46980953213679466,0.46980953213679455,0.508158646836257,"[11.769230769230768, 6.12, 4.026315789473684]","[51.0, 19.125, 7.285714285714285]"
409,GDP,CPI:食品烟酒:蛋类:累计同比,-12,-0.15134422428921704,GDP,CPI:食品烟酒:蛋类:累计同比,12,0.4035379370673336,GDP,CPI:食品烟酒:蛋类:累计同比,-12,0.5410801037797546,-0.3452955036811575,0.34529550368115774,0.5976395371261123,-0.35167497604523484,0.3516749760452348,0.6217297014838343,-0.3484350951993175,0.3484350951993177,0.6510080971071852,"[11.769230769230768, 6.12, 4.026315789473684]","[21.857142857142854, 76.5, 8.5]"
410,GDP,CPI:食品烟酒:水产品:累计同比,12,-0.40217584011220925,GDP,CPI:食品烟酒:水产品:累计同比,-12,0.666643980891986,GDP,CPI:食品烟酒:水产品:累计同比,12,0.2303280950138593,-0.5052614228556584,0.5052614228556581,0.7723726335472693,-0.48933469819740666,0.48933469819740677,0.7673231303308388,-0.4575110985577325,0.4575110985577326,0.49774012773668974,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 21.857142857142854, 17.0]"
411,GDP,CPI:食品烟酒:鲜菜:累计同比,0,-0.2611432227675159,GDP,CPI:食品烟酒:鲜菜:累计同比,-12,0.42614192168688536,GDP,CPI:食品烟酒:鲜菜:累计同比,-1,0.3909348777261047,-0.2611432227675159,0.2611432227675157,0.40114930205841615,-0.2738080139970988,0.2738080139970989,0.41771957030121065,-0.2912667915956004,0.2912667915956005,0.45119603012715387,"[11.769230769230768, 6.12, 4.026315789473684]","[25.5, 17.0, 8.052631578947368]"
412,GDP,CPI:食品烟酒:鲜果:累计同比,0,-0.09577878155940493,GDP,CPI:食品烟酒:鲜果:累计同比,-12,0.2318819788375314,GDP,CPI:食品烟酒:鲜果:累计同比,0,0.5057199789266987,-0.09577878155940493,0.09577878155940493,0.5057199789266987,-0.15043246379241895,0.15043246379241892,0.5431331659977211,-0.17526890186176522,0.1752689018617652,0.5677782803176699,"[11.769230769230768, 6.12, 4.026315789473684]","[51.0, 19.125, 9.0]"
413,GDP,CPI:衣着:累计同比,12,0.5934257200491054,GDP,CPI:衣着:累计同比,12,0.5934257200491057,GDP,CPI:衣着:累计同比,1,0.15915261592063634,0.5854325016535793,0.5854325016535792,0.15973202131412456,0.5866961789687428,0.5866961789687427,0.16864970417603647,0.5831178379329123,0.5831178379329124,0.1772261044697438,"[11.769230769230768, 6.12, 4.026315789473684]","[153.0, 21.857142857142854, 13.909090909090908]"
414,GDP,CPI:生活用品及服务:累计同比,-12,-0.13866408965522561,GDP,CPI:生活用品及服务:累计同比,12,0.29779466646209873,GDP,CPI:生活用品及服务:累计同比,-11,0.21483874238700726,-0.22740908545753938,0.22740908545753957,0.2367637008792282,-0.23324264644595155,0.2332426464459515,0.24403483209549903,-0.2466455201209084,0.24664552012090846,0.2509952576458901,"[11.769230769230768, 6.12, 4.026315789473684]","[76.5, 38.25, 10.2]"
415,GDP,CPI:医疗保健:累计同比,9,0.5722050274583456,GDP,CPI:医疗保健:累计同比,9,0.5722050274583459,GDP,CPI:医疗保健:累计同比,9,0.10511963193381593,0.5008405539244286,0.5008405539244286,0.1110892963810787,0.5266824453040774,0.5266824453040775,0.10799893731244378,0.5500691101075976,0.550069110107598,0.1061768049070651,"[11.769230769230768, 6.12, 4.026315789473684]","[76.5, 38.25, 19.125]"
416,GDP,CPI:交通和通信:累计同比,9,0.45021973914268787,GDP,CPI:交通和通信:累计同比,9,0.45021973914268804,GDP,CPI:交通和通信:累计同比,1,0.23964787401583337,0.3557251587825499,0.3557251587825499,0.24110479124631323,0.3847795414411271,0.3847795414411271,0.24711012285768427,0.41076710325494065,0.41076710325494076,0.2508930269305013,"[11.769230769230768, 6.12, 4.026315789473684]","[76.5, 38.25, 17.0]"
417,GDP,RPI:食品:当月同比,-12,-0.4772757533839558,GDP,RPI:食品:当月同比,12,0.5938353896636724,GDP,RPI:食品:当月同比,-12,0.5149154081855972,-0.5092212039337536,0.5092212039337537,0.543287339477635,-0.5505874814249426,0.5505874814249427,0.5804080257827144,-0.5832229292089379,0.5832229292089383,0.6033086870599808,"[11.769230769230768, 6.12, 4.026315789473684]","[51.0, 19.125, 8.052631578947368]"
418,GDP,RPI:饮料、烟酒:当月同比,0,-0.3797233042193781,GDP,RPI:饮料、烟酒:当月同比,-12,0.42652834802842304,GDP,RPI:饮料、烟酒:当月同比,1,0.5412852809715087,-0.3797233042193781,0.37972330421937806,0.5440427909387017,-0.3885697501251087,0.3885697501251087,0.5528941276855961,-0.3875107337651395,0.3875107337651395,0.5624970458439967,"[11.769230769230768, 6.12, 4.026315789473684]","[51.0, 21.857142857142854, 17.0]"
419,GDP,RPI:服装、鞋帽:当月同比,2,0.5923660015124375,GDP,RPI:服装、鞋帽:当月同比,2,0.592366001512437,GDP,RPI:服装、鞋帽:当月同比,1,0.1514725510349756,0.5849970798908513,0.5849970798908514,0.152806514340802,0.5921784541658904,0.5921784541658907,0.16041046076859747,0.5845729526702059,0.5845729526702061,0.16970332189536083,"[11.769230769230768, 6.12, 4.026315789473684]","[153.0, 21.857142857142854, 6.954545454545454]"
420,GDP,RPI:纺织品:当月同比,6,-0.02757411832473821,GDP,RPI:纺织品:当月同比,-12,0.1660443238433193,GDP,RPI:纺织品:当月同比,4,0.2990699236502661,-0.04134649554801884,0.04134649554801884,0.3122078774857623,-0.032027359393581895,0.032027359393581895,0.3014104735598048,-0.02757411832473821,0.02757411832473819,0.30761028273045765,"[11.769230769230768, 6.12, 4.026315789473684]","[76.5, 6.954545454545454, 8.5]"
421,GDP,RPI:家用电器及音像器材:当月同比,-12,0.8011148276251594,GDP,RPI:家用电器及音像器材:当月同比,-12,0.8011148276251593,GDP,RPI:家用电器及音像器材:当月同比,-6,0.11490350690043638,0.7568719479995972,0.7568719479995973,0.13341901077287427,0.7618854097200828,0.7618854097200827,0.14345677170390797,0.7567762124350081,0.756776212435008,0.13282139322643222,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 21.857142857142854, 17.0]"
422,GDP,RPI:文化办公用品:当月同比,-5,0.9126065726336169,GDP,RPI:文化办公用品:当月同比,-5,0.912606572633617,GDP,RPI:文化办公用品:当月同比,-4,0.11630924447826813,0.9076494208026565,0.9076494208026575,0.1270529471326,0.8986397001615545,0.8986397001615543,0.1375772003510569,0.8962272830767333,0.8962272830767334,0.14480445374955153,"[11.769230769230768, 6.12, 4.026315789473684]","[21.857142857142854, 17.0, 13.909090909090908]"
423,GDP,RPI:日用品:当月同比,0,-0.4286421324506463,GDP,RPI:日用品:当月同比,-12,0.4960219656138783,GDP,RPI:日用品:当月同比,1,0.4713258045765843,-0.4286421324506463,0.42864213245064625,0.47266159471135427,-0.43657806596380794,0.43657806596380805,0.48039396864976636,-0.4449481213585149,0.44494812135851497,0.4891883893794943,"[11.769230769230768, 6.12, 4.026315789473684]","[38.25, 19.125, 8.052631578947368]"
